rank,id,title,rating,rating_count,comprehensive_score,kind,url,source_doulist_ids,source_doulists,crawled_at
3692,2297275,马利和我 Marley & Me,7.9,53310,58.772948,电影,https://movie.douban.com/subject/2297275/,42966583,评分人数超过5万且评分高于7分的电影,2026-08-09T16:52:13+08:00
3693,26713504,酒神小姐 죽여주는 여자,8.2,30059,58.772229,电影,https://movie.douban.com/subject/26713504/,243559,豆瓣高分电影榜（中）8.5-8.3分,2026-08-09T16:52:13+08:00
3694,1401604,狮子王3 The Lion King 1½,8.0,43695,58.767439,动画电影,https://movie.douban.com/subject/1401604/,223781,豆瓣高分动画长片,2026-08-09T16:52:13+08:00
3695,6534101,一触即发,8.6,15271,58.765636,国产剧 / 悬疑剧,https://movie.douban.com/subject/6534101/,137843346 / 146202362,豆瓣高分国产剧 / 豆瓣高分悬疑探案剧,2026-08-09T16:52:13+08:00
3696,33410979,龙虎武师,8.2,30013,58.7635,纪录片,https://movie.douban.com/subject/33410979/,480634,豆瓣高分纪录片/其它（2/2）,2026-08-09T16:52:13+08:00
3697,2363876,007：大破天幕杀机 Skyfall,7.2,268481,58.752517,电影,https://movie.douban.com/subject/2363876/,42966583,评分人数超过5万且评分高于7分的电影,2026-08-09T16:52:13+08:00
3698,2111619,北极故事 Arctic Tale,9.1,7341,58.74812,纪录片,https://movie.douban.com/subject/2111619/,223273,豆瓣高分纪录片/其它（1/2）,2026-08-09T16:52:13+08:00
3699,26731376,天上再见 Au revoir là-haut,8.0,43495,58.742207,电影,https://movie.douban.com/subject/26731376/,248893,豆瓣高分电影榜（下）8.2-8.0分,2026-08-09T16:52:13+08:00
3700,30401849,1/2的魔法 Onward,7.5,126515,58.740581,电影,https://movie.douban.com/subject/30401849/,42966583,评分人数超过5万且评分高于7分的电影,2026-08-09T16:52:13+08:00
3701,33415943,我失去了身体 J'ai perdu mon corps,8.1,35930,58.740236,动画电影,https://movie.douban.com/subject/33415943/,223781,豆瓣高分动画长片,2026-08-09T16:52:13+08:00
3702,1295467,罗密欧与朱丽叶 Romeo and Juliet,8.6,15179,58.728776,电影,https://movie.douban.com/subject/1295467/,240962,豆瓣高分电影榜（上）9.7-8.6分,2026-08-09T16:52:13+08:00
3703,35242938,瀑布,7.7,80334,58.728531,电影,https://movie.douban.com/subject/35242938/,42966583,评分人数超过5万且评分高于7分的电影,2026-08-09T16:52:13+08:00
3704,27195042,白色强人 白色強人,8.1,35802,58.720251,港剧,https://movie.douban.com/subject/27195042/,135940451,豆瓣高分港剧,2026-08-09T16:52:13+08:00
3705,27140071,找到你,7.3,205086,58.709686,电影,https://movie.douban.com/subject/27140071/,42966583,评分人数超过5万且评分高于7分的电影,2026-08-09T16:52:13+08:00
3706,1428291,Jose与虎与鱼们 ジョゼと虎と魚たち,8.3,24889,58.708651,电影,https://movie.douban.com/subject/1428291/,243559,豆瓣高分电影榜（中）8.5-8.3分,2026-08-09T16:52:13+08:00
3707,1307561,青少年哪吒,8.1,35726,58.70835,电影,https://movie.douban.com/subject/1307561/,248893,豆瓣高分电影榜（下）8.2-8.0分,2026-08-09T16:52:13+08:00
3708,1297239,了不起的盖茨比 The Great Gatsby,8.1,35698,58.70396,电影,https://movie.douban.com/subject/1297239/,248893,豆瓣高分电影榜（下）8.2-8.0分,2026-08-09T16:52:13+08:00
3709,25802322,兔子和鹿 Nyuszi és Öz,8.9,9628,58.703557,短片,https://movie.douban.com/subject/25802322/,222008,豆瓣高分短片（评价人数较多）,2026-08-09T16:52:13+08:00
3710,1432699,琳达！琳达！琳达！ リンダ リンダ リンダ,8.3,24819,58.692316,电影,https://movie.douban.com/subject/1432699/,248893,豆瓣高分电影榜（下）8.2-8.0分,2026-08-09T16:52:13+08:00
3711,1296805,无语问苍天 Awakenings,8.4,20899,58.689994,电影,https://movie.douban.com/subject/1296805/,243559,豆瓣高分电影榜（中）8.5-8.3分,2026-08-09T16:52:13+08:00
3712,1949812,东京审判,7.6,99434,58.686972,电影,https://movie.douban.com/subject/1949812/,42966583,评分人数超过5万且评分高于7分的电影,2026-08-09T16:52:13+08:00
3713,7015793,独立游戏大电影 Indie Game: The Movie,9.0,8339,58.686541,纪录片,https://movie.douban.com/subject/7015793/,480634,豆瓣高分纪录片/其它（2/2）,2026-08-09T16:52:13+08:00
3714,25745651,妈咪 Mommy,8.2,29608,58.686059,电影,https://movie.douban.com/subject/25745651/,248893,豆瓣高分电影榜（下）8.2-8.0分,2026-08-09T16:52:13+08:00
3715,1305978,边城,8.2,29596,58.683749,电影,https://movie.douban.com/subject/1305978/,16163 / 248893,容易忽视的国产电影 / 豆瓣高分电影榜（下）8.2-8.0分,2026-08-09T16:52:13+08:00
3716,1308366,国王与小鸟 Le roi et l'oiseau,8.6,15047,58.675497,动画电影,https://movie.douban.com/subject/1308366/,223781,豆瓣高分动画长片,2026-08-09T16:52:13+08:00
3717,1465689,圈套3 トリック3,8.8,11087,58.67523,电视剧,https://movie.douban.com/subject/1465689/,172901,豆瓣五星电视剧（1/2）,2026-08-09T16:52:13+08:00
3718,1294366,霹雳五号 Short Circuit,8.6,15043,58.673875,电影,https://movie.douban.com/subject/1294366/,240962,豆瓣高分电影榜（上）9.7-8.6分,2026-08-09T16:52:13+08:00
3719,2346994,我们无处安放的青春,8.2,29532,58.671409,国产剧,https://movie.douban.com/subject/2346994/,146202362,豆瓣高分国产剧,2026-08-09T16:52:13+08:00
3720,20366095,鸢 とんび,9.2,6349,58.665552,日剧,https://movie.douban.com/subject/20366095/,156283469,豆瓣高分日剧,2026-08-09T16:52:13+08:00
3721,27141014,银翼杀手：2022黑暗浩劫 Blade Runner: Black Out 2022,8.3,24634,58.648921,短片,https://movie.douban.com/subject/27141014/,222008,豆瓣高分短片（评价人数较多）,2026-08-09T16:52:13+08:00
3722,1297628,午夜牛郎 Midnight Cowboy,8.3,24590,58.638552,电影,https://movie.douban.com/subject/1297628/,243559,豆瓣高分电影榜（中）8.5-8.3分,2026-08-09T16:52:13+08:00
3723,36449461,棋士,7.5,123802,58.632194,国产剧 / 悬疑剧 / 电视剧,https://movie.douban.com/subject/36449461/,137843346 / 146202362 / 46375658,豆瓣电视剧排行榜 / 豆瓣高分国产剧 / 豆瓣高分悬疑探案剧,2026-08-09T16:52:13+08:00
3724,34996127,疯狂的麦克斯：狂暴女神 Furiosa: A Mad Max Saga,7.4,157196,58.629719,电影,https://movie.douban.com/subject/34996127/,42966583,评分人数超过5万且评分高于7分的电影,2026-08-09T16:52:13+08:00
3725,35243063,天国与地狱 天国と地獄 ～サイコな2人～,7.9,51838,58.621745,日剧,https://movie.douban.com/subject/35243063/,156283469,豆瓣高分日剧,2026-08-09T16:52:13+08:00
3726,2153389,白蛇传,8.0,42538,58.619842,国产剧,https://movie.douban.com/subject/2153389/,146202362,豆瓣高分国产剧,2026-08-09T16:52:13+08:00
3727,1301926,摇滚芭比 Hedwig and the Angry Inch,8.7,12764,58.617181,电影,https://movie.douban.com/subject/1301926/,240962,豆瓣高分电影榜（上）9.7-8.6分,2026-08-09T16:52:13+08:00
3728,3026768,威尔和格蕾丝  第四季 Will & Grace Season 4,9.3,5530,58.602013,电视剧,https://movie.douban.com/subject/3026768/,644440,9分电视剧,2026-08-09T16:52:13+08:00
3729,20442878,欢乐一家亲 第二季 Frasier Season 2,9.5,4318,58.593833,电视剧,https://movie.douban.com/subject/20442878/,644440,9分电视剧,2026-08-09T16:52:13+08:00
3730,3419943,无声婚礼 Nunta Muta,8.4,20549,58.590349,电影,https://movie.douban.com/subject/3419943/,240962,豆瓣高分电影榜（上）9.7-8.6分,2026-08-09T16:52:13+08:00
3731,4133814,线人 綫人,7.4,155886,58.588713,电影,https://movie.douban.com/subject/4133814/,42966583,评分人数超过5万且评分高于7分的电影,2026-08-09T16:52:13+08:00
3732,6855115,民兵葛二蛋,8.3,24368,58.585951,国产剧,https://movie.douban.com/subject/6855115/,146202362,豆瓣高分国产剧,2026-08-09T16:52:13+08:00
3733,1323749,青春梦工场 AV,7.9,51384,58.574243,电影,https://movie.douban.com/subject/1323749/,42966583,评分人数超过5万且评分高于7分的电影,2026-08-09T16:52:13+08:00
3734,1305866,春天的十七个瞬间 Семнадцать мгновений весны,9.4,4861,58.574096,电视剧,https://movie.douban.com/subject/1305866/,172901 / 644440,9分电视剧 / 豆瓣五星电视剧（1/2）,2026-08-09T16:52:13+08:00
3735,1293107,野良犬,8.4,20469,58.567334,电影,https://movie.douban.com/subject/1293107/,243559,豆瓣高分电影榜（中）8.5-8.3分,2026-08-09T16:52:13+08:00
3736,20398972,林来疯 Linsanity,8.9,9418,58.562419,纪录片,https://movie.douban.com/subject/20398972/,480634,豆瓣高分纪录片/其它（2/2）,2026-08-09T16:52:13+08:00
3737,1467044,魔术师 The Illusionist,7.6,97005,58.560841,电影,https://movie.douban.com/subject/1467044/,42966583,评分人数超过5万且评分高于7分的电影,2026-08-09T16:52:13+08:00
3738,36401998,只此青绿,8.1,34745,58.552429,电影,https://movie.douban.com/subject/36401998/,248893,豆瓣高分电影榜（下）8.2-8.0分,2026-08-09T16:52:13+08:00
3739,1299875,火车大劫案 The Great Train Robbery,8.5,17280,58.54383,短片,https://movie.douban.com/subject/1299875/,222008,豆瓣高分短片（评价人数较多）,2026-08-09T16:52:13+08:00
3740,27180943,重启之极海听雷 第一季,7.1,336467,58.540775,国产剧 / 悬疑剧 / 电视剧,https://movie.douban.com/subject/27180943/,137843346 / 146202362 / 46375658,豆瓣电视剧排行榜 / 豆瓣高分国产剧 / 豆瓣高分悬疑探案剧,2026-08-09T16:52:13+08:00
3741,1478064,人类之子 Children of Men,7.6,96559,58.537338,电影,https://movie.douban.com/subject/1478064/,42966583,评分人数超过5万且评分高于7分的电影,2026-08-09T16:52:13+08:00
3742,1292660,惊曝内幕 The Insider,8.2,28831,58.534477,电影,https://movie.douban.com/subject/1292660/,248893,豆瓣高分电影榜（下）8.2-8.0分,2026-08-09T16:52:13+08:00
3743,3295628,威尔和格蕾丝  第八季 Will & Grace Season 8,9.4,4828,58.527094,电视剧,https://movie.douban.com/subject/3295628/,644440,9分电视剧,2026-08-09T16:52:13+08:00
3744,5502697,夺宝联盟 도둑들,7.3,197395,58.526218,电影,https://movie.douban.com/subject/5502697/,42966583,评分人数超过5万且评分高于7分的电影,2026-08-09T16:52:13+08:00
3745,5908471,飞天大盗  第七季 Hustle Season 7,9.1,7098,58.525951,电视剧,https://movie.douban.com/subject/5908471/,644440,9分电视剧,2026-08-09T16:52:13+08:00
3746,1298366,斯巴达克斯 Spartacus,8.1,34535,58.51848,电影,https://movie.douban.com/subject/1298366/,248893,豆瓣高分电影榜（下）8.2-8.0分,2026-08-09T16:52:13+08:00
3747,2982064,风云,7.7,77076,58.513246,国产剧,https://movie.douban.com/subject/2982064/,146202362,豆瓣高分国产剧,2026-08-09T16:52:13+08:00
3748,5377114,请你原谅我,8.6,14635,58.506144,国产剧 / 电视剧,https://movie.douban.com/subject/5377114/,146202362 / 430230,豆瓣五星电视剧（2/2） / 豆瓣高分国产剧,2026-08-09T16:52:13+08:00
3749,35230876,沼泽深处的女孩 Where the Crawdads Sing,7.6,95969,58.506081,电影,https://movie.douban.com/subject/35230876/,42966583,评分人数超过5万且评分高于7分的电影,2026-08-09T16:52:13+08:00
3750,26945864,陆王 陸王,8.6,14629,58.503643,日剧,https://movie.douban.com/subject/26945864/,156283469,豆瓣高分日剧,2026-08-09T16:52:13+08:00
3751,5958582,裸婚时代,7.7,76828,58.496487,国产剧,https://movie.douban.com/subject/5958582/,146202362,豆瓣高分国产剧,2026-08-09T16:52:13+08:00
3752,2077287,激辩风云 The Great Debaters,8.3,23979,58.492616,电影,https://movie.douban.com/subject/2077287/,243559,豆瓣高分电影榜（中）8.5-8.3分,2026-08-09T16:52:13+08:00
3753,1760104,加菲猫2 Garfield: A Tail of Two Kitties,7.6,95642,58.488673,电影,https://movie.douban.com/subject/1760104/,42966583,评分人数超过5万且评分高于7分的电影,2026-08-09T16:52:13+08:00
3754,35715961,大妈的世界,8.1,34335,58.485955,国产剧,https://movie.douban.com/subject/35715961/,146202362,豆瓣高分国产剧,2026-08-09T16:52:13+08:00
3755,6900092,建筑学概论 건축학 개론,7.5,120222,58.485477,电影,https://movie.douban.com/subject/6900092/,42966583,评分人数超过5万且评分高于7分的电影,2026-08-09T16:52:13+08:00
3756,30279836,第十一回,7.2,253542,58.483438,电影,https://movie.douban.com/subject/30279836/,42966583,评分人数超过5万且评分高于7分的电影,2026-08-09T16:52:13+08:00
3757,19976058,念书的孩子,8.5,17101,58.481353,电影,https://movie.douban.com/subject/19976058/,16163 / 240962,容易忽视的国产电影 / 豆瓣高分电影榜（上）9.7-8.6分,2026-08-09T16:52:13+08:00
3758,1294037,未来水世界 Waterworld,7.6,95429,58.477303,电影,https://movie.douban.com/subject/1294037/,42966583,评分人数超过5万且评分高于7分的电影,2026-08-09T16:52:13+08:00
3759,21349345,移动迷宫 The Maze Runner,7.2,253008,58.473529,电影,https://movie.douban.com/subject/21349345/,42966583,评分人数超过5万且评分高于7分的电影,2026-08-09T16:52:13+08:00
3760,1298467,红灯停，绿灯行,8.3,23889,58.470806,电影,https://movie.douban.com/subject/1298467/,16163 / 243559,容易忽视的国产电影 / 豆瓣高分电影榜（中）8.5-8.3分,2026-08-09T16:52:13+08:00
3761,26581251,一指城,8.6,14542,58.467257,短片,https://movie.douban.com/subject/26581251/,222008,豆瓣高分短片（评价人数较多）,2026-08-09T16:52:13+08:00
3762,1480841,曼哈顿爱情故事 マンハッタンラブストーリー,8.8,10724,58.465509,日剧 / 电视剧,https://movie.douban.com/subject/1480841/,156283469 / 430230,豆瓣五星电视剧（2/2） / 豆瓣高分日剧,2026-08-09T16:52:13+08:00
3763,26316563,今夕何夕 World of Tomorrow,8.7,12455,58.46524,短片,https://movie.douban.com/subject/26316563/,222008,豆瓣高分短片（评价人数较多）,2026-08-09T16:52:13+08:00
3764,35765172,一场很（没）有必要的春晚,7.6,95117,58.460601,电影,https://movie.douban.com/subject/35765172/,42966583,评分人数超过5万且评分高于7分的电影,2026-08-09T16:52:13+08:00
3765,1393470,欢乐树的朋友们：第一滴血 Happy Tree Friends: Volume 1: First Blood,9.0,8053,58.4597,动画电影,https://movie.douban.com/subject/1393470/,223781,豆瓣高分动画长片,2026-08-09T16:52:13+08:00
3766,1293683,艾德·伍德 Ed Wood,8.2,28438,58.456245,电影,https://movie.douban.com/subject/1293683/,248893,豆瓣高分电影榜（下）8.2-8.0分,2026-08-09T16:52:13+08:00
3767,26754675,行走距离 Distancias cortas,8.4,20074,58.452366,电影,https://movie.douban.com/subject/26754675/,243559,豆瓣高分电影榜（中）8.5-8.3分,2026-08-09T16:52:13+08:00
3768,1753181,高校教师 高校教師,8.9,9243,58.442379,日剧 / 电视剧,https://movie.douban.com/subject/1753181/,156283469 / 430230,豆瓣五星电视剧（2/2） / 豆瓣高分日剧,2026-08-09T16:52:13+08:00
3769,5948622,李春天的春天,8.4,20037,58.441481,国产剧,https://movie.douban.com/subject/5948622/,146202362,豆瓣高分国产剧,2026-08-09T16:52:13+08:00
3770,1772084,鸡与牛 第一季 Cow and Chicken Season 1,9.1,7005,58.438904,动画剧集,https://movie.douban.com/subject/1772084/,225067,豆瓣五星动画剧集,2026-08-09T16:52:13+08:00
3771,3285642,音乐会 Le Concert,8.4,20007,58.432641,电影,https://movie.douban.com/subject/3285642/,243559,豆瓣高分电影榜（中）8.5-8.3分,2026-08-09T16:52:13+08:00
3772,3903715,红线 Redline,8.6,14445,58.426432,动画电影,https://movie.douban.com/subject/3903715/,223781,豆瓣高分动画长片,2026-08-09T16:52:13+08:00
3773,30201133,机动战士高达 闪光的哈萨维 機動戦士ガンダム 閃光のハサウェイ,8.4,19984,58.425855,动画电影,https://movie.douban.com/subject/30201133/,223781,豆瓣高分动画长片,2026-08-09T16:52:13+08:00
3774,27102542,心跳无限次 In a Heartbeat,8.5,16943,58.42566,短片,https://movie.douban.com/subject/27102542/,222008,豆瓣高分短片（评价人数较多）,2026-08-09T16:52:13+08:00
3775,5972040,单车少年 Le gamin au vélo,8.2,28279,58.424286,电影,https://movie.douban.com/subject/5972040/,248893,豆瓣高分电影榜（下）8.2-8.0分,2026-08-09T16:52:13+08:00
3776,2340969,热带雨林的爆笑生活 完结篇 ジャングルはいつもハレのちグゥ FINAL,9.1,6986,58.420979,动画剧集,https://movie.douban.com/subject/2340969/,225067,豆瓣五星动画剧集,2026-08-09T16:52:13+08:00
3777,33455421,疾速追杀4 John Wick: Chapter 4,7.3,193103,58.420699,电影,https://movie.douban.com/subject/33455421/,42966583,评分人数超过5万且评分高于7分的电影,2026-08-09T16:52:13+08:00
3778,1299560,深渊 The Abyss,7.9,49871,58.412853,电影,https://movie.douban.com/subject/1299560/,248893,豆瓣高分电影榜（下）8.2-8.0分,2026-08-09T16:52:13+08:00
3779,1760835,摇滚新乐团 ベック,9.0,7994,58.411903,动画剧集,https://movie.douban.com/subject/1760835/,225067,豆瓣五星动画剧集,2026-08-09T16:52:13+08:00
3780,26061679,触不可及(美版) The Upside,7.5,118445,58.41102,电影,https://movie.douban.com/subject/26061679/,42966583,评分人数超过5万且评分高于7分的电影,2026-08-09T16:52:13+08:00
3781,25894431,星球大战外传：侠盗一号 Rogue One: A Star Wars Story,7.3,192533,58.40651,电影,https://movie.douban.com/subject/25894431/,42966583,评分人数超过5万且评分高于7分的电影,2026-08-09T16:52:13+08:00
3782,27097746,监狱的公主大人 監獄のお姫さま,8.3,23622,58.405616,日剧,https://movie.douban.com/subject/27097746/,156283469,豆瓣高分日剧,2026-08-09T16:52:13+08:00
3783,1293596,离开拉斯维加斯 Leaving Las Vegas,8.0,40901,58.404004,电影,https://movie.douban.com/subject/1293596/,248893,豆瓣高分电影榜（下）8.2-8.0分,2026-08-09T16:52:13+08:00
